register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date
﻿99400504551,Recursos d'Animació Intercultural RAI,,,2017-05-17T13:58:16+02:00,2024-01-31T09:03:24.788295+01:00,,,65607,C Carders,12,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8003,BARCELONA,TRUE,,582845,20001,Telèfons,Tel.,932681321,FALSE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431448.2313,4581953.574,41.38619024,2.180091946,,,
﻿99400390579,Teatre Sala Pangolí,,,2015-07-02T13:32:23+02:00,2022-03-07T14:17:03.819756+01:00,,,31300,C Bailèn,194,,32,el Camp d'en Grassot i Gràcia Nova,6,Gràcia,8037,BARCELONA,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430178.9353,4583672.413,41.40156207,2.164713996,,,
﻿98197085714,Sala Tallers,97314144540,Teatre Nacional de Catalunya,1998-07-16T00:00:00+02:00,2023-02-27T17:44:18.742682+01:00,,,701191,Pl Arts,1,,5,el Fort Pienc,2,Eixample,8013,BARCELONA,TRUE,,200853,20001,Telèfons,Tel.,933065700,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,431965.11,4583450.627,41.39971764,2.186105257,,,
﻿99400398267,Sala Montseny,92168166146,Centre Educatiu Sant Josep,2015-10-01T00:00:00+02:00,2022-09-17T08:27:48.870304+02:00,,,220109,C Montseny,31,,31,la Vila de Gràcia,6,Gràcia,8012,BARCELONA,TRUE,,227309,20001,Telèfons,Tel.,932372019,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429398.3449,4583769.191,41.40236555,2.155365288,,,
﻿99400466662,Baixos 22,75990343578,Tantarantana Teatre,2016-09-30T00:00:00+02:00,2022-09-17T08:46:16.472060+02:00,,,127409,C Flors,22,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,229116,20001,Telèfons,Tel.,934417022,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430374.398,4580829.03,41.37596959,2.167378942,,,
﻿96143183229,Sala Maria Aurèlia Capmany,92086015078,Mercat de les Flors Centre de les Arts de Moviment,1996-05-22T00:00:00+02:00,2023-02-16T12:19:16.068403+01:00,,,178400,Lleida,59,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,192389,20001,Telèfons,Tel.,934261875,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,429523.3534,4580234.222,41.37053826,2.157271884,,,
﻿96143183229,Sala Maria Aurèlia Capmany,92086015078,Mercat de les Flors Centre de les Arts de Moviment,1996-05-22T00:00:00+02:00,2023-02-16T12:19:16.068403+01:00,,,178400,Lleida,59,,11,el Poble-sec,3,Sants-Montjuïc,8004,BARCELONA,TRUE,,192389,20001,Telèfons,Tel.,934261875,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429523.3534,4580234.222,41.37053826,2.157271884,,,
﻿92086006074,Teatre,92168165009,Escola Pia de Sarrià-Calassanç,1990-06-08T00:00:00+02:00,2023-01-20T14:00:37.247372+01:00,,,162400,C Immaculada,25,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8017,BARCELONA,TRUE,,162315,20001,Telèfons,Tel.,932120908,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,426815.7768,4584283.502,41.40676678,2.12441025,,,
﻿99400164971,Sala de teatre,92086007784,Centre Cultural La Casa Elizalde,2006-07-14T10:29:00+02:00,2022-09-17T06:37:25.664270+02:00,,,350308,València,302,,7,la Dreta de l'Eixample,2,Eixample,8009,BARCELONA,TRUE,,216113,20001,Telèfons,Tel.,934880590,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430270.6146,4582889.537,41.39451893,2.165900825,,,
﻿75990094613,Teatre Borràs,,,1996-09-18T00:00:00+02:00,2023-10-03T10:04:06.910521+02:00,,,232902,Pl Urquinaona,9,,4,"Sant Pere, Santa Caterina i la Ribera",1,Ciutat Vella,8010,BARCELONA,TRUE,,141428,20001,Telèfons,Tel.,902332211,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430909.7105,4582258.224,41.38888805,2.173616905,,,
﻿92086010369,Teatre,92086010361,Centre Cultural  Els Catalanistes,1986-04-22T00:00:00+02:00,2022-09-17T04:12:52.531586+02:00,,,274709,C Ramon Batlle,2,,60,Sant Andreu,9,Sant Andreu,8030,BARCELONA,TRUE,,163781,20003,Telèfons,Centraleta,933465703,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,432296.4661,4587003.848,41.43174835,2.189671182,,,
﻿92086015534,Auditòrium,92086010028,Escola Tècnica Superior d'Enginyeria Industrial de Barcelona - UPC,1986-05-05T00:00:00+02:00,2022-09-17T04:25:35.407976+02:00,,,144601,Av Diagonal,647,,20,la Maternitat i Sant Ramon,4,Les Corts,8028,BARCELONA,TRUE,,164337,20001,Telèfons,Tel.,934016615,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,426025.3031,4581863.652,41.38489995,2.115249565,,,
﻿99400065683,Sala de Conferències,92086000174,Museu Etnològic i de Cultures del Món *Parc Montjuïc,2003-11-11T17:55:00+01:00,2022-09-17T06:05:39.933701+02:00,,,316809,Pg Santa Madrona,16,,11,el Poble-sec,3,Sants-Montjuïc,8038,BARCELONA,TRUE,,207474,20001,Telèfons,Tel.,934246807,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,429415.5355,4580074.878,41.36909366,2.156001329,,,
﻿92086009073,Gran Teatre del Liceu,,,1988-04-26T00:00:00+02:00,2023-02-15T13:57:02.041844+01:00,,,34308,C la Rambla,51,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,,162170,20001,Telèfons,Tel.,934859900,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430877.865,4581287.997,41.38014677,2.173346729,,,
﻿92086009073,Gran Teatre del Liceu,,,1988-04-26T00:00:00+02:00,2023-02-15T13:57:02.041844+01:00,,,34308,C la Rambla,51,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,,162170,20001,Telèfons,Tel.,934859900,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430877.865,4581287.997,41.38014677,2.173346729,,,
﻿92086009073,Gran Teatre del Liceu,,,1988-04-26T00:00:00+02:00,2023-02-15T13:57:02.041844+01:00,,,34308,C la Rambla,51,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,,162170,20001,Telèfons,Tel.,934859900,TRUE,,66731068,WiFi BCN,Planol BCN >> Internet >> Punts d'accés a Internet >> WiFi BCN,651,6.5103E+13,430877.865,4581287.997,41.38014677,2.173346729,,,
﻿92086010653,Teatre,92086010651,Centro Galego de Barcelona,1986-04-22T00:00:00+02:00,2023-08-10T13:37:37.305755+02:00,,,34308,C la Rambla,35,,1,el Raval,1,Ciutat Vella,8002,BARCELONA,TRUE,,163518,20001,Telèfons,Tel.,933012892,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430985.291,4581159.521,41.37899885,2.174645973,,,
﻿92086010684,Teatre,92086010682,Centre parroquial Nostra Sra. del Carme,1988-11-04T00:00:00+01:00,2022-09-17T04:14:10.052420+02:00,,,296600,C Sant Antoni Abat,12,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,163525,20001,Telèfons,Tel.,934433464,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430198.6066,4581212.12,41.37940474,2.165232828,,,
﻿75990416212,Lluïsos de Gràcia,,,1996-12-03T00:00:00+01:00,2024-05-14T10:14:54.628381+02:00,,,229001,Plaça del Nord,7,,31,la Vila de Gràcia,6,Gràcia,8024,Barcelona,TRUE,,153064,20001,Telèfons,Tel.,932183372,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429420.5205,4584315.004,41.40728343,2.15556691,,,
﻿99400724220,Teatre Metamorfosis,,,2023-11-27T14:21:14.641656+01:00,2023-12-04T16:52:12.449686+01:00,,,330504,Carrer de Tapioles,12,12,11,el Poble-sec,3,Sants-Montjuïc,8004,Barcelona,TRUE,,,,,,,,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430136.311,4580606.649,41.37394604,2.164557688,,,
﻿92086006075,Sala de Cinema,92168165009,Escola Pia de Sarrià-Calassanç,1990-06-08T00:00:00+02:00,2022-09-17T04:01:07.146455+02:00,,,162400,C Immaculada,25,,25,Sant Gervasi - la Bonanova,5,Sarrià-Sant Gervasi,8017,BARCELONA,TRUE,,162316,20001,Telèfons,Tel.,932120908,TRUE,,55732069,Cinemes,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Cinemes",651,6.5103E+13,426840.5376,4584300.299,41.40692032,2.124704429,,,
﻿92086000451,Teatre,92086000446,Escola Oficial d'Idiomes Barcelona - Drassanes,1986-04-28T00:00:00+02:00,2022-09-17T03:44:46.355677+02:00,,,21306,C Arc del Teatre,24,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,159741,20003,Telèfons,Centraleta,933249330,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,430889.9719,4580952.144,41.37712289,2.173529803,,,
﻿99400722923,Espai Aribau Immersive,,,2023-11-07T09:14:09.714332+01:00,2023-11-28T11:32:49.745818+01:00,,,23403,Carrer d'Aribau,5,5,8,l'Antiga Esquerra de l'Eixample,2,Eixample,8011,Barcelona,FALSE,,566289,20001,Telèfons,Tel.,934545108,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429966.314,4581941.917,41.3859576,2.162370736,,,
﻿271101523,Auditori,94042144909,Centre de Cultura Contemporània de Barcelona,2000-09-27T00:00:00+02:00,2022-09-17T02:19:13.816539+02:00,,,216906,Montalegre,5,,1,el Raval,1,Ciutat Vella,8001,BARCELONA,TRUE,,130838,20001,Telèfons,Tel.,933064100,TRUE,,55732070,Auditoris,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Auditoris",651,6.5103E+13,430335.5442,4581711.515,41.3839145,2.16681291,,,
﻿75990119885,Jove Teatre Regina,,,1996-09-18T00:00:00+02:00,2023-10-03T10:42:17.017887+02:00,,,322801,C Sèneca,22,,31,la Vila de Gràcia,6,Gràcia,8006,BARCELONA,TRUE,,144087,20001,Telèfons,Tel.,932181512,TRUE,,55732068,Teatres,"Planol BCN >> Cultura i lleure >> Cinemes, teatres, auditoris >> Teatres",651,6.5103E+13,429459.4484,4583159.184,41.3968768,2.156167291,,,
